product_id,name,price,price_old,currency,location,date,delivery,credit,barter,url,image
5599,Xiaomi Redmi 10A 128 GB,270,,AZN,Bakı,17 may 2023,Yes,No,No,https://telsat.az/az/telefonlar/mobil-telefonlar/Xiaomi-Redmi-10A-128-GB-5599/,https://telsat.az/elan_foto/5599/org_telsat_az_img_46_1684318111.jpg?v=2
5605,DT 7,49,,AZN,Bakı,17 may 2023,Yes,No,No,https://telsat.az/az/smart-cihazlar/saatlar/DT-7-5605/,https://telsat.az/elan_foto/5605/org_telsat_az_img_38_1684319395.jpg?v=2
5583,Maxfone Max 8 32 MB,85,,AZN,Bakı,16 may 2023,Yes,No,No,https://telsat.az/az/telefonlar/mobil-telefonlar/Maxfone-Max-8-32-MB-5583/,https://telsat.az/elan_foto/5583/org_telsat_az_img_91_1684219850.jpg?v=2
5582,Kgtel Kgtel MISSING,45,,AZN,Bakı,16 may 2023,Yes,No,No,https://telsat.az/az/telefonlar/mobil-telefonlar/Kgtel-Kgtel-MISSING-5582/,https://telsat.az/elan_foto/5582/org_telsat_az_img_53_1684218878.jpg?v=2
5593,Xiaomi Poco F5 256 GB,890,,AZN,Bakı,16 may 2023,Yes,No,No,https://telsat.az/az/telefonlar/mobil-telefonlar/Xiaomi-Poco-F5-256-GB-5593/,https://telsat.az/elan_foto/5593/org_telsat_az_img_56_1684227273.jpg?v=2
5592,Xiaomi Poco M5 128 GB,370,,AZN,Bakı,16 may 2023,Yes,No,No,https://telsat.az/az/telefonlar/mobil-telefonlar/Xiaomi-Poco-M5-128-GB-5592/,https://telsat.az/elan_foto/5592/org_telsat_az_img_13_1684226842.jpg?v=2
5591,Airpods Pro 2,39,,AZN,Bakı,16 may 2023,Yes,No,No,https://telsat.az/az/aksesuarlar/telefon-aksessuarlari/Airpods-Pro-2-5591/,https://telsat.az/elan_foto/5591/org_telsat_az_img_29_1684226421.jpg?v=2
5586,Samsung Galaxy A03 Core 32 GB,175,,AZN,Bakı,16 may 2023,Yes,No,No,https://telsat.az/az/telefonlar/mobil-telefonlar/Samsung-Galaxy-A03-Core-32-GB-5586/,https://telsat.az/elan_foto/5586/org_telsat_az_img_48_1684224756.jpg?v=2
5579,Xiaomi Redmi 12C 128 GB,275,,AZN,Bakı,16 may 2023,Yes,No,No,https://telsat.az/az/telefonlar/mobil-telefonlar/Xiaomi-Redmi-12C-128-GB-5579/,https://telsat.az/elan_foto/5579/org_telsat_az_img_95_1684150630.jpg?v=2
5577,Xiaomi Redmi 12C 64 GB,235,,AZN,Bakı,16 may 2023,Yes,No,No,https://telsat.az/az/telefonlar/mobil-telefonlar/Xiaomi-Redmi-12C-64-GB-5577/,https://telsat.az/elan_foto/5577/org_telsat_az_img_6_1684150443.jpg?v=2
5578,Xiaomi Redmi 12C 64 GB,245,,AZN,Bakı,16 may 2023,Yes,No,No,https://telsat.az/az/telefonlar/mobil-telefonlar/Xiaomi-Redmi-12C-64-GB-5578/,https://telsat.az/elan_foto/5578/org_telsat_az_img_44_1684150546.jpg?v=2
5567,Honor X8a 128 GB,430,,AZN,Bakı,14 may 2023,Yes,No,No,https://telsat.az/az/telefonlar/mobil-telefonlar/Honor-X8a-128-GB-5567/,https://telsat.az/elan_foto/5567/org_telsat_az_img_94_1684063824.jpg?v=2
5568,Samsung Galaxy A34 5G 128 GB,660,,AZN,Bakı,14 may 2023,Yes,No,No,https://telsat.az/az/telefonlar/mobil-telefonlar/Samsung-Galaxy-A34-5G-128-GB-5568/,https://telsat.az/elan_foto/5568/org_telsat_az_img_64_1684064147.jpg?v=2
5564,Samsung Galaxy A34 5G 128 GB,655,,AZN,Bakı,14 may 2023,Yes,No,No,https://telsat.az/az/telefonlar/mobil-telefonlar/Samsung-Galaxy-A34-5G-128-GB-5564/,https://telsat.az/elan_foto/5564/org_telsat_az_img_93_1684060904.jpg?v=2
5565,Apple iPhone 14 Pro Max 128 GB,2650,,AZN,Bakı,14 may 2023,Yes,No,No,https://telsat.az/az/telefonlar/mobil-telefonlar/Apple-iPhone-14-Pro-Max-128-GB-5565/,https://telsat.az/elan_foto/5565/org_telsat_az_img_37_1684062968.jpg?v=2
5566,Apple iPhone 14 Pro Max 256 GB,2750,,AZN,Bakı,14 may 2023,Yes,No,No,https://telsat.az/az/telefonlar/mobil-telefonlar/Apple-iPhone-14-Pro-Max-256-GB-5566/,https://telsat.az/elan_foto/5566/org_telsat_az_img_84_1684063051.jpg?v=2
5539,Smart uşaq saatı,45,,AZN,Bakı,14 may 2023,Yes,No,No,https://telsat.az/az/smart-cihazlar/saatlar/Smart-ushaq-saati-5539/,https://telsat.az/elan_foto/5539/org_telsat_az_img_63_1683972235.jpg?v=2
5562,Lenovo Orginal Qulaqlıq,55,,AZN,Bakı,14 may 2023,Yes,No,No,https://telsat.az/az/aksesuarlar/telefon-aksessuarlari/Lenovo-Orginal-Qulaqliq-5562/,https://telsat.az/elan_foto/5562/org_telsat_az_img_37_1684052191.jpg?v=2
5561,Smart watch+ airpods,50,,AZN,Bakı,14 may 2023,Yes,No,No,https://telsat.az/az/smart-cihazlar/saatlar/Smart-watch-airpods-5561/,https://telsat.az/elan_foto/5561/org_telsat_az_img_37_1684051628.jpg?v=2
5540,Smart uşaq saatı,50,,AZN,Bakı,13 may 2023,Yes,No,No,https://telsat.az/az/smart-cihazlar/saatlar/Smart-ushaq-saati-5540/,https://telsat.az/elan_foto/5540/org_telsat_az_img_96_1683972307.jpg?v=2
5548,Samsung Galaxy A23 64 GB,369,,AZN,Bakı,13 may 2023,Yes,No,No,https://telsat.az/az/telefonlar/mobil-telefonlar/Samsung-Galaxy-A23-64-GB-5548/,https://telsat.az/elan_foto/5548/org_telsat_az_img_35_1683979076.jpg?v=2
5547,Samsung Galaxy A13 64 GB,269,,AZN,Bakı,13 may 2023,Yes,No,No,https://telsat.az/az/telefonlar/mobil-telefonlar/Samsung-Galaxy-A13-64-GB-5547/,https://telsat.az/elan_foto/5547/org_telsat_az_img_23_1683978805.jpg?v=2
5546,Apple İpad Mini 6,1369,,AZN,Bakı,13 may 2023,Yes,No,No,https://telsat.az/az/komputerler-planshetler/planshetler/Apple-pad-Mini-6-5546/,https://telsat.az/elan_foto/5546/org_telsat_az_img_24_1683978327.jpg?v=2
5543,Modio M21,170,,AZN,Bakı,13 may 2023,Yes,No,No,https://telsat.az/az/komputerler-planshetler/planshetler/Modio-M21-5543/,https://telsat.az/elan_foto/5543/org_telsat_az_img_51_1683975436.jpg?v=2
5544,Samsung Galaxy S21FE 5G 128 GB,1100,,AZN,Bakı,13 may 2023,Yes,No,No,https://telsat.az/az/telefonlar/mobil-telefonlar/Samsung-Galaxy-S21FE-5G-128-GB-5544/,https://telsat.az/elan_foto/5544/org_telsat_az_img_85_1683976366.jpg?v=2
5545,Apple iPad 9 (2021),599,,AZN,Bakı,13 may 2023,Yes,No,No,https://telsat.az/az/komputerler-planshetler/planshetler/Apple-iPad-9-2021-5545/,https://telsat.az/elan_foto/5545/org_telsat_az_img_14_1683977292.jpg?v=2
5559,Bluetooth Qulaqlıq Apple Android,40,,AZN,Bakı,13 may 2023,Yes,No,No,https://telsat.az/az/aksesuarlar/telefon-aksessuarlari/Bluetooth-Qulaqliq-Apple-Android-5559/,https://telsat.az/elan_foto/5559/org_telsat_az_img_4_1683991816.jpg?v=2
5560,Bluetooth Qulaqlıq Qulaqcıqlar Powerbank İkili (Su Keçirtməyən),35,,AZN,Bakı,13 may 2023,Yes,No,No,https://telsat.az/az/aksesuarlar/telefon-aksessuarlari/Bluetooth-Qulaqliq-Qulaqciqlar-Powerbank-kili-Su-Kecirtmeyen-5560/,https://telsat.az/elan_foto/5560/org_telsat_az_img_63_1683992051.jpg?v=2
5533,Samsung Galaxy Z Fold 4 256 GB,2749,,AZN,Bakı,12 may 2023,Yes,No,No,https://telsat.az/az/telefonlar/mobil-telefonlar/Samsung-Galaxy-Z-Fold-4-256-GB-5533/,https://telsat.az/elan_foto/5533/org_telsat_az_img_33_1683896427.jpg?v=2
5532,Samsung Galaxy Z Flip 4 256 GB,1599,,AZN,Bakı,12 may 2023,Yes,No,No,https://telsat.az/az/telefonlar/mobil-telefonlar/Samsung-Galaxy-Z-Flip-4-256-GB-5532/,https://telsat.az/elan_foto/5532/org_telsat_az_img_91_1683895637.jpg?v=2
5530,Samsung Galaxy S23 Ultra 256 GB,2299,,AZN,Bakı,12 may 2023,Yes,No,No,https://telsat.az/az/telefonlar/mobil-telefonlar/Samsung-Galaxy-S23-Ultra-256-GB-5530/,https://telsat.az/elan_foto/5530/org_telsat_az_img_28_1683892900.jpg?v=2
5529,Samsung Galaxy S23 256 GB,1599,,AZN,Bakı,12 may 2023,Yes,No,No,https://telsat.az/az/telefonlar/mobil-telefonlar/Samsung-Galaxy-S23-256-GB-5529/,https://telsat.az/elan_foto/5529/org_telsat_az_img_50_1683892501.jpg?v=2
5528,Nokia 125 4 MB,75,,AZN,Bakı,12 may 2023,Yes,No,No,https://telsat.az/az/telefonlar/mobil-telefonlar/Nokia-125-4-MB-5528/,https://telsat.az/elan_foto/5528/org_telsat_az_img_7_1683891312.jpg?v=2
5526,Nokia 106 (2018) 4 MB,48,,AZN,,12 may 2023,Yes,No,No,https://telsat.az/az/telefonlar/mobil-telefonlar/Nokia-106-2018-4-MB-5526/,https://telsat.az/elan_foto/5526/org_telsat_az_img_53_1683890355.jpg?v=2
5527,Nokia 105 (2019) 4 MB,48,,AZN,,12 may 2023,Yes,No,No,https://telsat.az/az/telefonlar/mobil-telefonlar/Nokia-105-2019-4-MB-5527/,https://telsat.az/elan_foto/5527/org_telsat_az_img_89_1683890878.jpg?v=2
5525,Nokia 2720 Flip 4 GB,110,,AZN,Bakı,12 may 2023,Yes,No,No,https://telsat.az/az/telefonlar/mobil-telefonlar/Nokia-2720-Flip-4-GB-5525/,https://telsat.az/elan_foto/5525/org_telsat_az_img_82_1683889674.jpg?v=2
5524,Xiaomi Redmi Pad,480,,AZN,Bakı,12 may 2023,Yes,No,No,https://telsat.az/az/komputerler-planshetler/planshetler/Xiaomi-Redmi-Pad-5524/,https://telsat.az/elan_foto/5524/org_telsat_az_img_56_1683888635.jpg?v=2
5516,HLTC2 Smart saat,39,,AZN,Bakı,11 may 2023,Yes,No,No,https://telsat.az/az/smart-cihazlar/saatlar/HLTC2-Smart-saat-5516/,https://telsat.az/elan_foto/5516/org_telsat_az_img_35_1683801654.jpg?v=2
5514,Xiaomi Redmi A2+ 32 GB,190,,AZN,Bakı,11 may 2023,Yes,No,No,https://telsat.az/az/telefonlar/mobil-telefonlar/Xiaomi-Redmi-A2-32-GB-5514/,https://telsat.az/elan_foto/5514/org_telsat_az_img_27_1683801284.jpg?v=2
5512,Samsung Galaxy A73 5G 256 GB,920,,AZN,Bakı,11 may 2023,Yes,No,No,https://telsat.az/az/telefonlar/mobil-telefonlar/Samsung-Galaxy-A73-5G-256-GB-5512/,https://telsat.az/elan_foto/5512/org_telsat_az_img_61_1683800298.jpg?v=2
5513,Honor X7A 128 GB,360,,AZN,Bakı,11 may 2023,Yes,No,No,https://telsat.az/az/telefonlar/mobil-telefonlar/Honor-X7A-128-GB-5513/,https://telsat.az/elan_foto/5513/org_telsat_az_img_23_1683800884.jpg?v=2
5515,HLTC2 Smart saat,45,,AZN,Bakı,11 may 2023,Yes,No,No,https://telsat.az/az/smart-cihazlar/saatlar/HLTC2-Smart-saat-5515/,https://telsat.az/elan_foto/5515/org_telsat_az_img_72_1683801532.jpg?v=2
5511,Samsung Galaxy A14 128 GB,400,,AZN,Bakı,11 may 2023,Yes,No,No,https://telsat.az/az/telefonlar/mobil-telefonlar/Samsung-Galaxy-A14-128-GB-5511/,https://telsat.az/elan_foto/5511/org_telsat_az_img_20_1683799676.jpg?v=2
5466,Apple iPhone 14 Pro Max 1 TB,3599,,AZN,Bakı,11 may 2023,Yes,No,No,https://telsat.az/az/telefonlar/mobil-telefonlar/Apple-iPhone-14-Pro-Max-1-TB-5466/,https://telsat.az/elan_foto/5466/org_telsat_az_img_27_1683460835.jpg?v=2
5508,Xiaomi Redmi Note 12 Pro+ 5G 256 GB,810,,AZN,Bakı,10 may 2023,Yes,No,No,https://telsat.az/az/telefonlar/mobil-telefonlar/Xiaomi-Redmi-Note-12-Pro-5G-256-GB-5508/,https://telsat.az/elan_foto/5508/org_telsat_az_img_30_1683720381.jpg?v=2
5507,Xiaomi 13 Lite 256 GB,850,,AZN,Bakı,10 may 2023,Yes,No,No,https://telsat.az/az/telefonlar/mobil-telefonlar/Xiaomi-13-Lite-256-GB-5507/,https://telsat.az/elan_foto/5507/org_telsat_az_img_41_1683719704.jpg?v=2
5509,Xiaomi Redmi Note 12 128 GB,380,,AZN,Bakı,10 may 2023,Yes,No,No,https://telsat.az/az/telefonlar/mobil-telefonlar/Xiaomi-Redmi-Note-12-128-GB-5509/,https://telsat.az/elan_foto/5509/org_telsat_az_img_47_1683720729.jpg?v=2
5506,Xiaomi 13 Lite 128 GB,810,,AZN,Bakı,10 may 2023,Yes,No,No,https://telsat.az/az/telefonlar/mobil-telefonlar/Xiaomi-13-Lite-128-GB-5506/,https://telsat.az/elan_foto/5506/org_telsat_az_img_58_1683719515.jpg?v=2
5504,Samsung Galaxy A04e 64 GB,219,,AZN,Bakı,10 may 2023,Yes,No,No,https://telsat.az/az/telefonlar/mobil-telefonlar/Samsung-Galaxy-A04e-64-GB-5504/,https://telsat.az/elan_foto/5504/org_telsat_az_img_100_1683712648.jpg?v=2
5505,Samsung Galaxy S21 Ultra 5G 256 GB,1419,,AZN,Bakı,10 may 2023,Yes,No,No,https://telsat.az/az/telefonlar/mobil-telefonlar/Samsung-Galaxy-S21-Ultra-5G-256-GB-5505/,https://telsat.az/elan_foto/5505/org_telsat_az_img_20_1683713412.jpg?v=2
5503,Xiaomi Redmi 9T 128 GB,239,,AZN,Bakı,10 may 2023,Yes,No,No,https://telsat.az/az/telefonlar/mobil-telefonlar/Xiaomi-Redmi-9T-128-GB-5503/,https://telsat.az/elan_foto/5503/org_telsat_az_img_60_1683711735.jpg?v=2
5502,Xiaomi Redmi Note 11 Pro 5G 128 GB,589,,AZN,Bakı,10 may 2023,Yes,No,No,https://telsat.az/az/telefonlar/mobil-telefonlar/Xiaomi-Redmi-Note-11-Pro-5G-128-GB-5502/,https://telsat.az/elan_foto/5502/org_telsat_az_img_41_1683711292.jpg?v=2
5501,Samsung Galaxy A34 5G 128 GB,655,,AZN,Bakı,10 may 2023,Yes,No,No,https://telsat.az/az/telefonlar/mobil-telefonlar/Samsung-Galaxy-A34-5G-128-GB-5501/,https://telsat.az/elan_foto/5501/org_telsat_az_img_15_1683710172.jpg?v=2
2928,Xiaomi 13 256 GB,1650,,AZN,Bakı,10 may 2023,Yes,No,No,https://telsat.az/az/telefonlar/mobil-telefonlar/Xiaomi-13-256-GB-2928/,https://telsat.az/elan_foto/2928/org_telsat_az_img_92_1681380372.jpg?v=2
5493,Samsung Galaxy A03 Core 32 GB,175,,AZN,Bakı,9 may 2023,Yes,No,No,https://telsat.az/az/telefonlar/mobil-telefonlar/Samsung-Galaxy-A03-Core-32-GB-5493/,https://telsat.az/elan_foto/5493/org_telsat_az_img_12_1683618514.jpg?v=2
5495,Blackview A80 plus 64 GB,249,,AZN,Bakı,9 may 2023,Yes,No,No,https://telsat.az/az/telefonlar/mobil-telefonlar/Blackview-A80-plus-64-GB-5495/,https://telsat.az/elan_foto/5495/org_telsat_az_img_62_1683619443.jpg?v=2
5496,Apple iPhone 14 Pro 128 GB,2299,,AZN,Bakı,9 may 2023,Yes,No,No,https://telsat.az/az/telefonlar/mobil-telefonlar/Apple-iPhone-14-Pro-128-GB-5496/,https://telsat.az/elan_foto/5496/org_telsat_az_img_92_1683621949.jpg?v=2
5491,Blackview A95 128 GB,289,,AZN,Bakı,9 may 2023,Yes,No,No,https://telsat.az/az/telefonlar/mobil-telefonlar/Blackview-A95-128-GB-5491/,https://telsat.az/elan_foto/5491/org_telsat_az_img_11_1683617163.jpg?v=2
5489,Samsung A13 64 GB,319,,AZN,Bakı,9 may 2023,Yes,No,No,https://telsat.az/az/telefonlar/mobil-telefonlar/Samsung-A13-64-GB-5489/,https://telsat.az/elan_foto/5489/org_telsat_az_img_67_1683615646.jpg?v=2
5486,Apple Macbook Macbook Pro 13-inch M2,4349,,AZN,Bakı,8 may 2023,Yes,No,No,https://telsat.az/az/komputerler-planshetler/noutbuklar/Apple-Macbook-Macbook-Pro-13-inch-M2-5486/,https://telsat.az/elan_foto/5486/org_telsat_az_img_18_1683538050.jpg?v=2
5485,Apple Macbook Macbook Pro 13-inch M1,2749,,AZN,Bakı,8 may 2023,Yes,No,No,https://telsat.az/az/komputerler-planshetler/noutbuklar/Apple-Macbook-Macbook-Pro-13-inch-M1-5485/,https://telsat.az/elan_foto/5485/org_telsat_az_img_82_1683537461.jpg?v=2
5484,Apple Charging adapter 35w Original,59,,AZN,Bakı,8 may 2023,Yes,No,No,https://telsat.az/az/aksesuarlar/telefon-aksessuarlari/Apple-Charging-adapter-35w-Original-5484/,https://telsat.az/elan_foto/5484/org_telsat_az_img_61_1683536731.jpg?v=2
5482,Samsung Galaxy A23 64 GB,369,,AZN,Bakı,8 may 2023,Yes,No,No,https://telsat.az/az/telefonlar/mobil-telefonlar/Samsung-Galaxy-A23-64-GB-5482/,https://telsat.az/elan_foto/5482/org_telsat_az_img_24_1683534262.jpg?v=2
5481,Xiaomi Redmi Note 11 128 GB,329,,AZN,Bakı,8 may 2023,Yes,No,No,https://telsat.az/az/telefonlar/mobil-telefonlar/Xiaomi-Redmi-Note-11-128-GB-5481/,https://telsat.az/elan_foto/5481/org_telsat_az_img_27_1683532985.jpg?v=2
5480,Apple iPhone 14 Pro 256 GB,1999,,AZN,Bakı,8 may 2023,Yes,No,No,https://telsat.az/az/telefonlar/mobil-telefonlar/Apple-iPhone-14-Pro-256-GB-5480/,https://telsat.az/elan_foto/5480/org_telsat_az_img_37_1683532342.jpg?v=2
5479,Apple iPhone 14 128 GB,1699,,AZN,Bakı,8 may 2023,Yes,No,No,https://telsat.az/az/telefonlar/mobil-telefonlar/Apple-iPhone-14-128-GB-5479/,https://telsat.az/elan_foto/5479/org_telsat_az_img_17_1683532199.jpg?v=2
5477,DT 7,49,,AZN,Bakı,8 may 2023,Yes,No,No,https://telsat.az/az/smart-cihazlar/saatlar/DT-7-5477/,https://telsat.az/elan_foto/5477/org_telsat_az_img_28_1683529906.jpg?v=2
5478,HLTC2 Smart saat,45,,AZN,Bakı,8 may 2023,Yes,No,No,https://telsat.az/az/smart-cihazlar/saatlar/HLTC2-Smart-saat-5478/,https://telsat.az/elan_foto/5478/org_telsat_az_img_12_1683530075.jpg?v=2
5476,DT8 Ultra,59,,AZN,Bakı,8 may 2023,Yes,No,No,https://telsat.az/az/smart-cihazlar/saatlar/DT8-Ultra-5476/,https://telsat.az/elan_foto/5476/org_telsat_az_img_81_1683529734.jpg?v=2
5475,HLTC2,39,,AZN,Bakı,8 may 2023,Yes,No,No,https://telsat.az/az/smart-cihazlar/saatlar/HLTC2-5475/,https://telsat.az/elan_foto/5475/org_telsat_az_img_49_1683529103.jpg?v=2
5467,Apple iPhone 14 Pro Max 128 GB,2549,,AZN,Bakı,7 may 2023,Yes,No,No,https://telsat.az/az/telefonlar/mobil-telefonlar/Apple-iPhone-14-Pro-Max-128-GB-5467/,https://telsat.az/elan_foto/5467/org_telsat_az_img_78_1683460923.jpg?v=2
5464,Lenovo Lenovo LEGION Slim 7,3199,,AZN,Bakı,7 may 2023,Yes,No,No,https://telsat.az/az/komputerler-planshetler/noutbuklar/Lenovo-Lenovo-LEGION-Slim-7-5464/,https://telsat.az/elan_foto/5464/org_telsat_az_img_16_1683459812.jpg?v=2
5465,Apple iPhone 13 256 GB,1649,,AZN,Bakı,7 may 2023,Yes,No,No,https://telsat.az/az/telefonlar/mobil-telefonlar/Apple-iPhone-13-256-GB-5465/,https://telsat.az/elan_foto/5465/org_telsat_az_img_57_1683460431.jpg?v=2
5463,Alienware Alienware M17 R5,4199,,AZN,Bakı,7 may 2023,Yes,No,No,https://telsat.az/az/komputerler-planshetler/noutbuklar/Alienware-Alienware-M17-R5-5463/,https://telsat.az/elan_foto/5463/org_telsat_az_img_40_1683459576.jpg?v=2
5450,Samsung Galaxy A14 128 GB,400,,AZN,Bakı,6 may 2023,Yes,No,No,https://telsat.az/az/telefonlar/mobil-telefonlar/Samsung-Galaxy-A14-128-GB-5450/,https://telsat.az/elan_foto/5450/org_telsat_az_img_18_1683369168.jpg?v=2
5451,Samsung Galaxy A73 256 GB,920,,AZN,Bakı,6 may 2023,Yes,No,No,https://telsat.az/az/telefonlar/mobil-telefonlar/Samsung-Galaxy-A73-256-GB-5451/,https://telsat.az/elan_foto/5451/org_telsat_az_img_40_1683369372.jpg?v=2
5457,Acer ACER Nitro 5 2022 (RTX3060),2399,,AZN,Bakı,6 may 2023,Yes,No,No,https://telsat.az/az/komputerler-planshetler/noutbuklar/Acer-ACER-Nitro-5-2022-RTX3060-5457/,https://telsat.az/elan_foto/5457/org_telsat_az_img_56_1683373476.jpg?v=2
5456,Asus ASUS ROG Strix G16 (RTX4070),4699,,AZN,Bakı,6 may 2023,Yes,Yes,No,https://telsat.az/az/komputerler-planshetler/noutbuklar/Asus-ASUS-ROG-Strix-G16-RTX4070-5456/,https://telsat.az/elan_foto/5456/org_telsat_az_img_81_1683371217.jpg?v=2
5455,Asus ASUS ROG Strix G18 (2023),5199,,AZN,Bakı,6 may 2023,Yes,Yes,No,https://telsat.az/az/komputerler-planshetler/noutbuklar/Asus-ASUS-ROG-Strix-G18-2023-5455/,https://telsat.az/elan_foto/5455/org_telsat_az_img_38_1683370990.jpg?v=2
5448,Blackview A10 64 GB,249,,AZN,Bakı,6 may 2023,Yes,No,No,https://telsat.az/az/telefonlar/mobil-telefonlar/Blackview-A10-64-GB-5448/,https://telsat.az/elan_foto/5448/org_telsat_az_img_82_1683368245.jpg?v=2
5449,Honor X8a 128 GB,570,,AZN,Bakı,6 may 2023,Yes,No,No,https://telsat.az/az/telefonlar/mobil-telefonlar/Honor-X8a-128-GB-5449/,https://telsat.az/elan_foto/5449/org_telsat_az_img_91_1683368875.jpg?v=2
5446,DT NO1 Wear Pro,75,,AZN,Bakı,5 may 2023,Yes,No,No,https://telsat.az/az/smart-cihazlar/saatlar/DT-NO1-Wear-Pro-5446/,https://telsat.az/elan_foto/5446/org_telsat_az_img_25_1683286206.jpg?v=2
5445,Airpods Pro 5,30,,AZN,Bakı,5 may 2023,Yes,No,No,https://telsat.az/az/aksesuarlar/telefon-aksessuarlari/Airpods-Pro-5-5445/,https://telsat.az/elan_foto/5445/org_telsat_az_img_29_1683285889.jpg?v=2
5444,Honor 70 256 GB,990,,AZN,Bakı,5 may 2023,Yes,No,No,https://telsat.az/az/telefonlar/mobil-telefonlar/Honor-70-256-GB-5444/,https://telsat.az/elan_foto/5444/org_telsat_az_img_16_1683285451.jpg?v=2
5443,Honor X7A 128 GB,360,,AZN,Bakı,5 may 2023,Yes,No,No,https://telsat.az/az/telefonlar/mobil-telefonlar/Honor-X7A-128-GB-5443/,https://telsat.az/elan_foto/5443/org_telsat_az_img_28_1683285173.jpg?v=2
5442,Xiaomi Mi Pad 3,480,,AZN,Bakı,5 may 2023,Yes,No,No,https://telsat.az/az/komputerler-planshetler/planshetler/Xiaomi-Mi-Pad-3-5442/,https://telsat.az/elan_foto/5442/org_telsat_az_img_42_1683284944.jpg?v=2
5441,Samsung Galaxy A12 64 GB,285,,AZN,Bakı,5 may 2023,Yes,No,No,https://telsat.az/az/telefonlar/mobil-telefonlar/Samsung-Galaxy-A12-64-GB-5441/,https://telsat.az/elan_foto/5441/org_telsat_az_img_21_1683280768.jpg?v=2
5440,Realme C21 64 GB,219,,AZN,Bakı,5 may 2023,Yes,No,No,https://telsat.az/az/telefonlar/mobil-telefonlar/Realme-C21-64-GB-5440/,https://telsat.az/elan_foto/5440/org_telsat_az_img_76_1683280037.jpg?v=2
5439,Samsung Galaxy A13 32 GB,269,,AZN,Bakı,5 may 2023,Yes,No,No,https://telsat.az/az/telefonlar/mobil-telefonlar/Samsung-Galaxy-A13-32-GB-5439/,https://telsat.az/elan_foto/5439/org_telsat_az_img_93_1683279597.jpg?v=2
3694,Apple Watch SE/44 (2nd gen),649,,AZN,Bakı,5 may 2023,Yes,No,No,https://telsat.az/az/smart-cihazlar/saatlar/Apple-Watch-SE44-2nd-gen-3694/,https://telsat.az/elan_foto/3694/org_telsat_az_img_24_1683106661.jpg?v=2
5429,Samsung Galaxy S22 Ultra 256 GB,1949,,AZN,Bakı,4 may 2023,Yes,No,No,https://telsat.az/az/telefonlar/mobil-telefonlar/Samsung-Galaxy-S22-Ultra-256-GB-5429/,https://telsat.az/elan_foto/5429/org_telsat_az_img_25_1683205408.jpg?v=2
5428,HLTC2,39,,AZN,Bakı,4 may 2023,Yes,No,No,https://telsat.az/az/smart-cihazlar/saatlar/HLTC2-5428/,https://telsat.az/elan_foto/5428/org_telsat_az_img_4_1683202498.jpg?v=2
5425,Apple Airpods 2,249,,AZN,Bakı,4 may 2023,Yes,No,No,https://telsat.az/az/aksesuarlar/telefon-aksessuarlari/Apple-Airpods-2-5425/,https://telsat.az/elan_foto/5425/org_telsat_az_img_34_1683198276.jpg?v=2
5422,Apple Macbook Air 13-inch M1,1949,,AZN,Bakı,4 may 2023,Yes,No,No,https://telsat.az/az/komputerler-planshetler/noutbuklar/Apple-Macbook-Air-13-inch-M1-5422/,https://telsat.az/elan_foto/5422/org_telsat_az_img_58_1683196818.jpg?v=2
5427,Apple Airpods Pro,379,,AZN,Bakı,4 may 2023,Yes,No,No,https://telsat.az/az/aksesuarlar/telefon-aksessuarlari/Apple-Airpods-Pro-5427/,https://telsat.az/elan_foto/5427/org_telsat_az_img_75_1683200749.jpg?v=2
5424,Apple Airpods 3,399,,AZN,Bakı,4 may 2023,Yes,No,No,https://telsat.az/az/aksesuarlar/telefon-aksessuarlari/Apple-Airpods-3-5424/,https://telsat.az/elan_foto/5424/org_telsat_az_img_35_1683197883.jpg?v=2
5423,Apple Macbook Pro 16-Inch M1 Max,8299,,AZN,Bakı,4 may 2023,Yes,No,No,https://telsat.az/az/komputerler-planshetler/noutbuklar/Apple-Macbook-Pro-16-Inch-M1-Max-5423/,https://telsat.az/elan_foto/5423/org_telsat_az_img_98_1683197262.jpg?v=2
5421,MagSafe Charger,99,,AZN,Bakı,4 may 2023,Yes,No,No,https://telsat.az/az/aksesuarlar/telefon-aksessuarlari/MagSafe-Charger-5421/,https://telsat.az/elan_foto/5421/org_telsat_az_img_70_1683195932.jpg?v=2
5420,Insta360 Nano 5.7k action camera,249,,AZN,Bakı,4 may 2023,Yes,No,No,https://telsat.az/az/aksesuarlar/telefon-aksessuarlari/Insta360-Nano-57k-action-camera-5420/,https://telsat.az/elan_foto/5420/org_telsat_az_img_95_1683195595.jpg?v=2
3703,Airpods 3,349,,AZN,Bakı,3 may 2023,Yes,No,No,https://telsat.az/az/aksesuarlar/telefon-aksessuarlari/Airpods-3-3703/,https://telsat.az/elan_foto/3703/org_telsat_az_img_36_1683111114.jpg?v=2
3700,Apple iPhone 14 Pro 256 GB,2499,,AZN,Bakı,3 may 2023,Yes,No,No,https://telsat.az/az/telefonlar/mobil-telefonlar/Apple-iPhone-14-Pro-256-GB-3700/,https://telsat.az/elan_foto/3700/org_telsat_az_img_39_1683110216.jpg?v=2
3701,Apple iPhone 13 128 GB,1479,,AZN,Bakı,3 may 2023,Yes,No,No,https://telsat.az/az/telefonlar/mobil-telefonlar/Apple-iPhone-13-128-GB-3701/,https://telsat.az/elan_foto/3701/org_telsat_az_img_87_1683110684.jpg?v=2
